ticket_id,fecha_creacion,fecha_resolucion,categoria,prioridad,sucursal,doctor_asignado_id,horas_resolucion,cumple_sla,reabierto,comentario
1420,2024-10-03 15:44:46,2024-10-05 23:11:43,Reclamo,alta,Norte,19,55.4,0,1,
1421,2024-01-25 04:39:15,2024-01-26 13:14:53,Petición,media,Sur,11,32.6,1,0,
1422,2024-01-21 15:47:26,2024-01-25 20:52:09,Sugerencia,baja,Este,18,101.1,1,0,
1423,2024-09-08 21:38:15,2024-09-09 00:34:41,Petición,media,Norte,1,2.9,1,0,
1424,2024-09-08 15:43:52,2024-09-08 20:14:40,Queja,alta,Sur,15,4.5,1,0,
1425,2024-11-02 04:27:47,2024-11-06 10:56:11,Reclamo,alta,Norte,10,102.5,0,1,"García medio acción práctica. Sangre todos educación alta según económico nuevo.
Propios me marcha mar debe ex mis. Seis tras policía proyectos pese cuadro fin.
Octubre acciones plaza grupo menos."
1426,2024-03-12 18:09:44,2024-03-16 10:03:51,Queja,alta,Norte,19,87.9,0,1,
1427,2024-12-15 19:54:03,2024-12-15 20:24:34,Sugerencia,baja,Este,2,0.5,1,0,
1428,2024-07-31 22:31:02,2024-08-03 20:26:12,Reclamo,alta,Norte,1,69.9,0,1,
1429,2024-01-04 15:23:35,2024-01-05 16:54:44,Reclamo,alta,Este,2,25.5,1,0,
1430,2024-06-18 16:03:14,2024-06-20 10:43:28,Queja,alta,Centro,9,42.7,1,0,
1431,2024-08-08 19:03:25,2024-08-12 09:41:19,Sugerencia,baja,Sur,3,86.6,1,0,
1432,2024-01-11 23:01:10,2024-01-15 17:35:22,Sugerencia,baja,Sur,11,90.6,1,0,
1433,2024-02-04 23:01:48,2024-02-06 21:22:05,Petición,media,Oeste,12,46.3,1,0,"Claro tenían peor sus. Acuerdo llegó manera diferencia tomar personas sí.
Aspectos fuerte miedo pronto vida ex otras. Pero distintos mal material."
1434,2024-04-20 01:26:28,2024-04-25 07:20:12,Sugerencia,baja,Oeste,12,125.9,1,0,
1435,2024-11-08 17:49:05,2024-11-08 21:09:03,Reclamo,alta,Oeste,12,3.3,1,0,
1436,2024-12-05 16:42:01,2024-12-05 19:05:28,Petición,media,Norte,7,2.4,1,0,
1437,2024-02-18 02:04:58,2024-02-19 18:31:00,Sugerencia,baja,Sur,15,40.4,1,0,Tres servicio mejor mujer. Todavía eso dan humana norte para mañana médico. Tenían soy mujer francisco haber josé república.
1438,2024-04-26 16:18:06,2024-05-01 21:33:49,Sugerencia,baja,Este,14,125.3,1,0,
1439,2024-12-05 12:02:01,2024-12-06 02:22:11,Petición,media,Norte,5,14.3,1,0,
1440,2024-07-31 05:26:00,2024-08-01 12:56:45,Reclamo,alta,Sur,3,31.5,1,0,
1441,2024-11-03 04:21:37,2024-11-17 05:49:19,Sugerencia,baja,Sur,3,337.5,0,1,
1442,2024-03-03 07:35:26,2024-03-03 20:37:53,Sugerencia,baja,Norte,19,13.0,1,0,
1443,2024-06-05 21:38:07,2024-06-06 22:10:35,Queja,alta,Oeste,13,24.5,1,0,
1444,2024-11-17 12:10:40,2024-11-18 01:09:02,Reclamo,alta,Norte,19,13.0,1,0,
1445,2024-12-28 13:54:04,,Sugerencia,baja,Sur,8,197.1,0,1,
1446,2024-09-13 15:19:11,2024-09-14 16:09:25,Sugerencia,baja,Norte,4,24.8,1,0,Considera mis cuya enero pequeña ésta europa. Actividad premio primeras calidad siglo. Cinco diez realidad informe vamos siempre manuel. Este aquel u momento anterior había minutos.
1447,2024-01-04 13:13:13,2024-01-10 10:19:25,Sugerencia,baja,Oeste,6,141.1,1,0,
1448,2024-01-25 01:26:32,2024-01-26 14:29:21,Queja,alta,Norte,1,37.0,1,0,
1449,2024-03-01 18:32:14,2024-03-11 07:19:39,Petición,media,Norte,20,228.8,0,1,"Señaló ellas quienes sectores. La lo hacen sabe cuadro. Grupos podemos p el políticos llega.
Casa les tenían o. Buen negro única mejores. Políticas dice cara principios."
1450,2024-08-03 03:54:04,2024-08-08 14:51:38,Sugerencia,baja,Norte,4,131.0,1,0,"Relación les gran g jamás. Muerto recursos gobierno tres.
Autor acciones proyecto trabajo pedro puerto días. Social carlos sueño. Bien cualquier fecha. Barcelona si varios tipos importantes."
1451,2024-08-23 01:06:38,2024-08-24 19:56:09,Petición,media,Centro,9,42.8,1,0,
1452,2024-01-06 20:26:24,2024-01-07 23:01:12,Reclamo,alta,Sur,15,26.6,1,0,
1453,2024-02-20 20:05:07,2024-02-22 16:24:54,Queja,alta,Este,2,44.3,1,0,
1454,2024-10-08 01:07:16,2024-10-08 19:42:18,Reclamo,alta,Este,2,18.6,1,0,
1455,2024-11-28 05:47:18,2024-11-28 07:44:17,Petición,media,Sur,17,1.9,1,0,
1456,2024-09-08 09:10:21,2024-09-17 05:04:08,Petición,media,Norte,20,211.9,0,1,"Encima congreso especialmente materia. Días recuerdo nacional.
Economía tiempo información voz están guerra. Oficial será cosa marzo horas explicó. Se durante quizá."
1457,2024-11-18 10:19:01,2024-11-19 16:28:16,Reclamo,alta,Centro,9,30.2,1,0,
1458,2024-01-23 04:53:26,2024-01-26 16:45:05,Petición,media,Este,18,83.9,1,0,Estados nombre quién sólo. Importancia duda edad si. Punto lópez jóvenes torno. Actual ahí hecho bastante nombre apenas puerta organización.
1459,2024-02-02 03:51:58,2024-02-02 21:29:04,Petición,media,Norte,5,17.6,1,0,
1460,2024-03-27 08:35:48,2024-04-01 09:25:02,Sugerencia,baja,Este,14,120.8,1,0,Escuela tenían j buscar llegar solución carlos. Mar libertad investigación dirección veces concepto. Deja mucho etc propios.
1461,2024-10-29 21:39:19,2024-10-31 04:43:16,Petición,media,Norte,7,31.1,1,0,
1462,2024-08-29 18:32:57,2024-08-30 20:58:35,Queja,alta,Este,18,26.4,1,0,Buenos tengo todo animales. Fuego podía fuerte niveles. Primera primero mañana situación. Partir capital modelo.
1463,2024-10-09 13:12:15,2024-10-09 21:11:28,Petición,media,Este,14,8.0,1,0,
1464,2024-07-18 13:06:33,2024-07-19 14:38:17,Queja,alta,Norte,1,25.5,1,0,
1465,2024-01-30 07:29:48,2024-02-07 16:44:51,Reclamo,alta,Norte,5,201.3,0,1,
1466,2024-02-23 13:32:42,2024-02-23 14:50:48,Reclamo,alta,Norte,1,1.3,1,0,
1467,2024-03-31 21:55:12,2024-04-04 23:27:37,Queja,alta,Norte,5,97.5,0,0,
1468,2024-11-08 20:50:55,2024-11-10 13:19:58,Petición,media,Este,14,40.5,1,0,"Partir orden respuesta podría temas. Fuego éxito decisión pueblo creación quiero niveles. Carlos juez esas según mundo había.
Sala acción juan dejó. Chile ciudad oposición les."
1469,2024-10-29 05:54:37,2024-11-05 01:24:40,Petición,media,Norte,1,163.5,0,0,
1470,2024-08-15 08:35:00,2024-08-20 02:28:40,Petición,media,Sur,17,113.9,1,0,
1471,2024-11-29 00:47:29,2024-11-29 17:23:43,Reclamo,alta,Este,2,16.6,1,0,
1472,2024-01-19 01:36:29,2024-01-23 18:23:43,Petición,media,Norte,4,112.8,1,0,
1473,2024-02-02 15:43:02,2024-02-04 21:45:39,Queja,alta,Oeste,6,54.0,0,1,
1474,2024-04-10 17:57:24,2024-04-11 05:37:35,Reclamo,alta,Norte,19,11.7,1,0,
1475,2024-12-08 12:01:10,2024-12-08 21:47:31,Queja,alta,Sur,17,9.8,1,0,
1476,2024-03-17 14:20:37,2024-03-20 12:40:02,Petición,media,Sur,17,70.3,1,0,
1477,2024-12-01 10:17:46,2024-12-03 08:14:36,Reclamo,alta,Oeste,6,45.9,1,0,
1478,2024-06-22 07:37:56,2024-06-27 08:28:17,Petición,media,Norte,7,120.8,0,1,
1479,2024-02-12 14:57:41,2024-02-14 07:59:24,Queja,alta,Sur,15,41.0,1,0,
1480,2024-02-09 00:46:31,2024-02-09 14:05:08,Reclamo,alta,Oeste,13,13.3,1,0,
1481,2024-09-08 19:09:48,2024-09-18 04:52:14,Sugerencia,baja,Norte,4,225.7,0,1,
1482,2024-09-29 20:26:15,2024-09-29 23:50:01,Queja,alta,Este,16,3.4,1,0,Fecha voy muy deja electoral alrededor electoral. Humano visita tiempos francisco. Quedó cinco comunicación. Solución ayuda informe quienes española.
1483,2024-07-22 17:03:30,2024-07-24 21:46:55,Petición,media,Sur,3,52.7,1,0,
1484,2024-09-03 17:43:20,2024-09-03 17:51:59,Reclamo,alta,Sur,15,0.1,1,0,
1485,2024-11-01 13:10:47,2024-11-03 13:17:12,Sugerencia,baja,Sur,8,48.1,1,0,
1486,2024-07-09 17:51:19,2024-07-12 08:26:38,Sugerencia,baja,Norte,7,62.6,1,0,"Hoy difícil humano ocho difícil deseo sino.
Compañía general debido hicieron toda aparece existen."
1487,2024-12-20 03:38:03,2024-12-22 08:24:16,Sugerencia,baja,Oeste,12,52.8,1,0,"Demasiado diciembre buen cargo vista m. Carlos iglesia al creación acto persona anterior.
Común noviembre reforma ve visita. Día han mayor seis."
1488,2024-04-12 22:55:37,2024-04-18 15:41:23,Sugerencia,baja,Norte,4,136.8,1,0,
1489,2024-03-18 08:04:48,2024-03-19 14:26:48,Petición,media,Norte,4,30.4,1,0,
1490,2024-09-30 00:59:04,2024-10-01 12:23:35,Petición,media,Oeste,6,35.4,1,0,"Pasar países pues gracias luis él o manos. Finalmente elecciones costa cuba.
Años mundo ii sabe escuela. Destino derecha minutos producto realidad santiago cuyo. Lado resto sí paso mejores aspecto."
1491,2024-11-29 18:05:31,2024-11-30 00:50:54,Reclamo,alta,Norte,7,6.8,1,0,"Alguien otro consejo figura. España superior ideas organización.
Tengo toda salida buenos fecha habla. Va corazón es equipo luis acerca pese."
1492,2024-12-29 03:23:36,2024-12-30 17:34:55,Petición,media,Sur,8,38.2,1,0,"Norte nos país algún imágenes popular riesgo. Segundo ahora manos u ejército boca.
Estas grupo carlos. Políticas dio entonces interés voy período. Consejo empresas están."
1493,2024-10-18 00:37:13,2024-10-18 07:02:24,Reclamo,alta,Norte,19,6.4,1,0,"Niveles principal mí vez iba acción cambio. Esas sus crisis. Psoe soy común médico constitución mil adelante empresas.
Seguridad acto finalmente. Personal efectos calidad razones calidad español."
1494,2024-03-06 19:05:54,2024-03-07 04:07:54,Sugerencia,baja,Oeste,12,9.0,1,0,
1495,2024-09-14 18:01:08,2024-09-19 09:31:11,Sugerencia,baja,Este,16,111.5,1,0,
1496,2024-03-05 00:51:53,2024-03-09 17:14:55,Sugerencia,baja,Norte,4,112.4,1,0,
1497,2024-08-22 20:45:10,2024-08-23 15:34:49,Queja,alta,Norte,5,18.8,1,0,"Forma e bueno acción. Ir hacia siguiente relaciones vez tierra francisco. Amor sería democracia minutos allá este tienen.
Club los experiencia fuego ciudad pp. Afirmó j producto con n recuerdo."
1498,2024-12-03 04:56:02,2024-12-05 04:57:38,Petición,media,Este,16,48.0,1,0,"Voluntad políticas pacientes. B haber barcelona etc último. Sabe posible estos pasó medio.
Haya número voy televisión constitución este. Estuvo voz así razones alta decía."
1499,2024-06-02 05:17:03,2024-06-04 18:42:57,Sugerencia,baja,Norte,20,61.4,1,0,
1500,2024-05-24 05:21:49,2024-05-30 13:53:30,Petición,media,Sur,3,152.5,0,1,"Miembros aquí encuentro político. Energía nombre deja plan o. Control alguien manos.
Actitud niveles negro u como era.
García pese personas años."
1501,2024-03-04 06:34:11,2024-03-05 01:16:42,Queja,alta,Norte,10,18.7,1,0,
1502,2024-02-27 06:14:47,2024-02-27 20:55:25,Reclamo,alta,Este,18,14.7,1,0,"Agua a ver últimos dos. Victoria puerto palabras teoría estos electoral.
Derecho europea hechos ya ciencia salir. Pasó verdad nuestras elementos mitad padre militares."
1503,2024-04-08 08:31:13,2024-04-08 10:45:27,Petición,media,Este,2,2.2,1,0,"Estas cine sector claro. Tema primeras p debido marzo unos sociedad necesidad.
Cerca llegar amor medio. Campo unión santiago."
1504,2024-12-13 00:55:34,2024-12-14 06:22:47,Petición,media,Oeste,13,29.5,1,0,"Debe adelante pueda última vista presenta. Habrá recuerdo ir consejo. Le civil primer médico época.
Temas meses tener ejército ni amigo. Igual algún meses cuarto madrid comunicación."
1505,2024-12-20 07:45:03,2024-12-22 06:29:55,Sugerencia,baja,Sur,15,46.7,1,0,
1506,2024-07-02 03:03:10,2024-07-02 15:13:26,Reclamo,alta,Oeste,6,12.2,1,0,
1507,2024-03-27 05:41:56,2024-04-01 00:50:48,Sugerencia,baja,Este,16,115.1,1,0,
1508,2024-10-25 19:16:24,2024-10-29 21:35:09,Sugerencia,baja,Este,18,98.3,1,0,
1509,2024-08-17 07:45:18,2024-08-22 16:01:47,Sugerencia,baja,Este,18,128.3,1,0,
1510,2024-09-03 12:33:19,2024-09-10 17:54:26,Sugerencia,baja,Centro,9,173.4,0,1,Principal estructura septiembre nivel. Educación también figura ningún libre rosa aspecto. Izquierda diversas estudio sido.
1511,2024-03-02 10:08:53,2024-03-03 19:19:36,Reclamo,alta,Sur,11,33.2,1,0,
1512,2024-04-21 09:03:27,2024-04-22 13:36:40,Queja,alta,Oeste,12,28.6,1,0,"Efectos aunque plan veces primer tras. Se forma tras metros norte opinión.
Deben seguir social humano aspecto. Tanto deseo cuadro."
1513,2024-10-30 07:56:48,2024-11-08 05:21:42,Petición,media,Sur,11,213.4,0,1,
1514,2024-05-05 01:58:27,2024-05-05 03:09:55,Petición,media,Sur,8,1.2,1,0,
1515,2024-11-02 06:53:48,2024-11-03 00:53:56,Petición,media,Sur,3,18.0,1,0,
1516,2024-12-17 10:46:04,2024-12-17 10:57:10,Queja,alta,Norte,1,0.2,1,0,
1517,2024-05-11 21:02:41,2024-05-17 02:53:58,Sugerencia,baja,Norte,19,125.9,1,0,
1518,2024-03-11 21:14:18,2024-03-18 23:24:21,Petición,media,Este,16,170.2,0,1,
1519,2024-01-25 08:45:32,2024-01-25 14:22:41,Reclamo,alta,Norte,19,5.6,1,0,
1520,2024-11-01 02:57:21,2024-11-03 17:42:00,Queja,alta,Sur,11,62.7,0,1,
1521,2024-08-24 03:51:33,2024-08-24 05:37:52,Reclamo,alta,Oeste,12,1.8,1,0,
1522,2024-01-07 20:21:51,2024-01-15 02:06:29,Petición,media,Este,18,173.7,0,1,
1523,2024-03-25 12:48:36,2024-03-27 19:23:41,Sugerencia,baja,Sur,8,54.6,1,0,"Efectos otra hizo. Serán resultado nueva va encontrar sí.
Ningún y años peor reforma. Visto amigos semana don. Carne actitud principios han. Comercio niños estados próximo visita las."
1524,2024-09-17 01:56:57,2024-09-17 09:08:47,Petición,media,Norte,19,7.2,1,0,
1525,2024-12-18 05:22:44,2024-12-21 03:56:37,Sugerencia,baja,Este,14,70.6,1,0,Diversos ocho razón muchas. Ante deja movimiento actividad pudo.
1526,2024-09-11 12:38:20,2024-09-11 20:37:39,Reclamo,alta,Sur,17,8.0,1,0,
1527,2024-01-16 00:42:18,2024-01-16 08:28:34,Reclamo,alta,Norte,7,7.8,1,0,
1528,2024-03-02 13:48:45,2024-03-04 04:14:28,Sugerencia,baja,Este,18,38.4,1,0,
1529,2024-07-23 12:46:13,2024-07-25 03:45:01,Queja,alta,Norte,19,39.0,1,0,
1530,2024-06-11 12:47:44,2024-06-16 02:01:01,Sugerencia,baja,Centro,9,109.2,1,0,
1531,2024-04-07 07:29:32,2024-04-09 08:18:15,Sugerencia,baja,Norte,19,48.8,1,0,
1532,2024-04-07 13:42:54,2024-04-08 11:59:41,Queja,alta,Oeste,12,22.3,1,0,
1533,2024-10-07 12:46:55,2024-10-08 17:55:14,Reclamo,alta,Este,14,29.1,1,0,"Siglo población iba tipo suerte. Mis habría somos poder temas psoe único.
Pese pues estudios también crecimiento grupo. Principio santa parte por constitución especialmente importante."
1534,2024-04-17 03:56:10,2024-04-18 06:01:34,Petición,media,Norte,7,26.1,1,0,
1535,2024-06-15 07:08:58,2024-06-15 18:42:35,Reclamo,alta,Oeste,6,11.6,1,0,
1536,2024-12-15 00:10:51,2024-12-15 13:22:03,Sugerencia,baja,Sur,8,13.2,1,0,
1537,2024-07-09 17:32:25,2024-07-09 22:16:05,Queja,alta,Norte,10,4.7,1,0,
1538,2024-04-10 16:04:21,2024-04-16 17:17:05,Sugerencia,baja,Este,14,145.2,1,0,
1539,2024-06-15 19:38:20,2024-06-15 23:44:43,Queja,alta,Centro,9,4.1,1,0,
1540,2024-05-24 14:31:50,2024-05-25 06:05:19,Reclamo,alta,Este,18,15.6,1,0,Gracias interés encima asunto. Modo idea niño permite obras mí. Llama abril mayo fuerza segundo acciones juego.
1541,2024-01-14 07:47:00,2024-01-19 09:34:59,Sugerencia,baja,Norte,1,121.8,1,0,"Público medios militar bajo antonio encuentro. Más producción habrá mucha hacia.
Campaña europa mucha hacía. Dónde riesgo cuyo sola julio reunión salud."
1542,2024-10-02 22:01:28,2024-10-03 00:31:05,Reclamo,alta,Norte,20,2.5,1,0,
1543,2024-12-26 09:43:26,2024-12-30 21:09:21,Sugerencia,baja,Oeste,12,107.4,1,0,"Atrás silencio sueño ocasiones oficial civil.
Acciones puede haciendo importancia. Defensa hablar participación si.
Ciudad nos tiempo serán común. Hacía tipos cine. Vino militar alta plaza."
1544,2024-09-10 20:11:41,2024-09-12 04:00:54,Sugerencia,baja,Norte,5,31.8,1,0,
1545,2024-07-14 11:31:30,2024-07-25 00:20:17,Petición,media,Sur,17,252.8,0,1,
1546,2024-12-14 02:14:33,2024-12-16 03:43:02,Petición,media,Sur,8,49.5,1,0,"Pie mano señor puedo. Autoridades poco ellas fuerte imágenes personal niveles favor.
Buena resultado manera fuerza n popular curso mañana. Esfuerzo médico alguna llegado local ve nuestras."
1547,2024-10-02 19:06:06,2024-10-04 15:41:25,Reclamo,alta,Sur,11,44.6,1,0,"Tampoco ocasión contenido salir.
Sí la visita juez presidente han favor. Demás dicho medida hasta.
Pueda sobre pensar señaló intereses miembros hablar."
1548,2024-12-18 13:38:29,2024-12-19 06:39:17,Queja,alta,Este,14,17.0,1,0,
1549,2024-12-13 06:20:49,2024-12-13 07:23:10,Queja,alta,Centro,9,1.0,1,0,
1550,2024-03-08 02:31:56,2024-03-11 03:42:03,Petición,media,Este,16,73.2,1,0,
1551,2024-08-24 02:22:10,2024-09-02 08:05:47,Petición,media,Sur,11,221.7,0,0,Siempre capital que pone políticas. Electoral buen general felipe camino esto vamos popular. Estar algo hay. Afirmó europa boca contenido.
1552,2024-09-29 10:16:37,2024-09-30 08:08:45,Queja,alta,Oeste,12,21.9,1,0,
1553,2024-10-22 20:02:11,2024-10-24 15:28:15,Reclamo,alta,Norte,1,43.4,1,0,"Sea marco ejemplo rey demasiado. Instituto etc relación josé.
Interés distintos jorge puede actividades suelo consejo. Grado cuanto zona esto."
1554,2024-12-09 16:40:56,2024-12-16 15:45:01,Petición,media,Este,2,167.1,0,0,
1555,2024-09-05 01:54:22,2024-09-06 10:41:52,Sugerencia,baja,Norte,10,32.8,1,0,"Llamado mañana marco cabo algunos propia. Julio organización dólares pueblo momentos papel premio.
Población música fuego españoles hubo. Quién demasiado quien salir sol gonzález ii."
1556,2024-06-01 04:30:26,2024-06-02 00:11:03,Petición,media,Este,18,19.7,1,0,Siguientes apoyo quién social internacional actividades función. Lucha toda posibilidades productos marzo hacen acuerdo d.
1557,2024-08-09 22:09:22,2024-08-15 10:01:20,Sugerencia,baja,Norte,1,131.9,1,0,
1558,2024-03-31 03:53:22,2024-03-31 14:30:43,Reclamo,alta,Norte,10,10.6,1,0,"Productos humanos larga favor toda. Dio si aun junto. Encima pudo uso.
Prueba éxito tipos instituto. Construcción sur adelante comercio régimen. Mismo casos su mundial libre varios abril."
1559,2024-07-27 03:11:40,2024-07-28 18:03:47,Queja,alta,Norte,10,38.9,1,0,"Población semanas antes tipos estudios quizá. Centros jóvenes larga fácil. Suelo asociación hablar.
Gobierno amigos padre. Consejo fondo mundo."
1560,2024-06-24 23:44:16,2024-07-08 06:01:13,Sugerencia,baja,Sur,11,318.3,0,1,Capaz gran porque aire tipo embargo. Torno puesto ley tan fuentes medidas piel. Padres volvió mayores experiencia. Principal justicia historia movimiento.
1561,2024-12-15 22:48:59,2024-12-16 10:38:05,Reclamo,alta,Sur,3,11.8,1,0,"Juez hemos él generales. Autoridades futuro varios. Ese aquellos entre grado vamos práctica persona educación.
Entrar naturaleza te propia. R esta cuba mar libro.
Van médico metros cuestión semana g."
1562,2024-10-29 12:56:29,2024-10-31 02:54:53,Sugerencia,baja,Este,14,38.0,1,0,
1563,2024-01-05 14:23:19,2024-01-14 03:59:06,Sugerencia,baja,Norte,4,205.6,0,0,
1564,2024-04-23 16:35:08,2024-04-24 00:53:57,Reclamo,alta,Sur,15,8.3,1,0,"Televisión líder afirmó relación. Días esa televisión argentina energía dinero va.
Ésta centros conjunto última siguientes."
1565,2024-11-02 18:10:51,2024-11-04 16:31:07,Queja,alta,Sur,15,46.3,1,0,
1566,2024-06-26 21:27:59,2024-06-29 19:00:14,Sugerencia,baja,Norte,7,69.5,1,0,
1567,2024-07-03 12:57:38,2024-07-06 09:23:57,Petición,media,Norte,4,68.4,1,0,
1568,2024-12-18 05:00:06,2024-12-18 07:35:26,Queja,alta,Norte,20,2.6,1,0,Flores fue veces paciente ocho favor debido. Fútbol unidad pueda paciente señora te nuestro. Supuesto interior gran quiero.
1569,2024-09-16 13:49:58,2024-09-17 13:05:48,Reclamo,alta,Sur,15,23.3,1,0,Artículo curso hay apenas socialista psoe grado. Otros dejó sería humanos distintos.
1570,2024-04-19 22:34:19,2024-04-20 14:04:45,Reclamo,alta,Oeste,6,15.5,1,0,"Capacidad voy datos acuerdo obras estoy. Propuesta porque allí antonio eran título.
Quien tenido república. Algunas se defensa hacia intereses respuesta. Les nunca puerto mano me española o ojos."
1571,2024-08-15 11:56:29,2024-08-16 05:37:03,Reclamo,alta,Norte,7,17.7,1,0,
1572,2024-07-13 16:59:18,2024-07-14 18:59:16,Sugerencia,baja,Oeste,13,26.0,1,0,"Oposición actividad asimismo encuentran.
Problemas nosotros origen marzo había maría. Imposible da maría proyecto ésta hecho su."
1573,2024-06-29 01:30:48,2024-06-30 15:17:59,Queja,alta,Norte,1,37.8,1,0,"Hemos seis por. Antes ambos madrid gracias sin las. Oposición toda libertad distintas su tipo atrás.
Estamos ha pesar dentro en primeros. Relaciones costa mal sólo."
1574,2024-04-26 13:13:29,2024-04-28 21:56:12,Queja,alta,Sur,3,56.7,0,1,Pedro campaña acerca hermano. Tenido siendo miedo casos formación salir estudio. Considera palabra muchos varios importantes muerte.
1575,2024-03-10 05:21:59,2024-03-10 10:59:50,Queja,alta,Este,2,5.6,1,0,
1576,2024-10-25 08:14:46,2024-10-25 10:15:50,Reclamo,alta,Norte,5,2.0,1,0,
1577,2024-09-08 22:10:49,2024-09-09 00:03:11,Petición,media,Norte,1,1.9,1,0,
1578,2024-08-08 08:27:01,2024-08-12 16:53:56,Sugerencia,baja,Este,16,104.4,1,0,Llegado españa garcía oro sería. Fin importancia españa. Serán sala comenzó cama movimiento.
1579,2024-08-28 20:13:25,2024-08-29 16:44:33,Queja,alta,Centro,9,20.5,1,0,
1580,2024-08-08 16:44:01,2024-08-09 14:25:43,Queja,alta,Este,14,21.7,1,0,
1581,2024-07-10 17:22:33,2024-07-10 23:30:09,Reclamo,alta,Norte,7,6.1,1,0,
1582,2024-11-20 15:39:07,2024-11-21 02:33:07,Queja,alta,Norte,1,10.9,1,0,
1583,2024-01-04 07:39:10,2024-01-08 14:18:51,Sugerencia,baja,Sur,8,102.7,1,0,
1584,2024-09-02 12:34:13,2024-09-05 06:50:02,Sugerencia,baja,Sur,3,66.3,1,0,
1585,2024-04-30 23:03:32,2024-05-05 16:41:02,Reclamo,alta,Oeste,13,113.6,0,1,"Mil siglo aquella aun. Posibilidades paz cultura compañía. Tiempo causa nadie si vivir tema verdad padre.
Lejos haya hubo cultural. Figura niño estados visita."
1586,2024-10-17 14:15:51,2024-10-17 17:12:53,Reclamo,alta,Sur,3,3.0,1,0,
