ticket_id,paciente_id,fecha_encuesta,nps,csat,comentario
1626,PAC-1626,2024-08-03,9,5,
1627,PAC-1627,2024-10-19,8,4,
1628,PAC-1628,2024-01-13,8,4,
1629,PAC-1629,2024-06-26,6,3,
1630,PAC-1630,2024-03-21,9,4,Sería finalmente dónde vuelta nadie.
1631,PAC-1631,2024-04-21,3,3,Señor naturaleza quiere radio encontrar especialmente encontrar.
1632,PAC-1632,2024-05-27,7,5,
1633,PAC-1633,2024-06-28,9,3,Seguridad militar entonces.
1634,PAC-1634,2024-04-06,10,5,Aquellos mano qué club sentido construcción puede media.
1635,PAC-1635,2024-04-21,7,3,
1636,PAC-1636,2024-09-28,5,4,Económica toda región deja debido elementos nuevas piel.
1637,PAC-1637,2024-02-26,8,4,
1638,PAC-1638,2024-10-24,2,3,Fueron luz quedó pesar importancia.
1639,PAC-1639,2024-11-20,5,3,
1640,PAC-1640,2024-05-14,10,4,Algún vida solución después yo.
1641,PAC-1641,2024-03-08,6,3,
1642,PAC-1642,2024-12-10,9,4,
1643,PAC-1643,2024-03-29,10,5,Van seguridad sí hijos hermano partido.
1644,PAC-1644,2024-07-22,9,5,Casi sola interior español hacen cámara.
1645,PAC-1645,2024-08-06,9,5,
1646,PAC-1646,2024-03-02,7,2,Particular saber hasta debe ya humana queda trabajo.
1647,PAC-1647,2024-02-06,10,5,Decir vía niño elecciones efectos chile.
1648,PAC-1648,2024-04-29,9,4,
1649,PAC-1649,2024-06-17,10,4,Puerta igual estoy verdad esta dicho hijos.
1650,PAC-1650,2024-10-19,8,3,
1651,PAC-1651,2024-03-06,9,5,Electoral varias felipe unión aunque niño y.
1652,PAC-1652,2024-08-05,7,3,
1653,PAC-1653,2024-06-08,2,3,Dicen capital trabajar último enfermedad efectos hospital.
1654,PAC-1654,2024-09-28,9,4,Actual grado primeros ha aunque ejemplo seguridad entonces.
1655,PAC-1655,2024-09-06,3,4,Parte ello medida.
1656,PAC-1656,2024-08-18,3,3,
1657,PAC-1657,2024-10-06,7,4,
1658,PAC-1658,2024-10-12,9,5,Sino producción siquiera josé tiempos mayoría hacen político.
1659,PAC-1659,2024-10-21,10,4,Todavía local formación quien busca clase trata.
1660,PAC-1660,2024-02-01,8,5,
1661,PAC-1661,2024-10-03,9,3,
1662,PAC-1662,2024-12-31,10,4,
1663,PAC-1663,2024-08-26,2,2,Cámara vía hombres todo silencio creación.
1664,PAC-1664,2024-04-01,7,4,Cual juicio visto lado será.
1665,PAC-1665,2024-05-13,9,3,
1666,PAC-1666,2024-11-14,5,3,
1667,PAC-1667,2024-12-07,9,4,Paso película forma mano.
1668,PAC-1668,2024-06-12,9,3,
1669,PAC-1669,2024-07-19,10,4,
1670,PAC-1670,2024-01-22,8,4,Concepto ojos posible.
1671,PAC-1671,2024-12-22,9,5,Me semana día psoe partido actividades tierra.
1672,PAC-1672,2024-11-27,9,3,
1673,PAC-1673,2024-06-22,10,4,
1674,PAC-1674,2024-08-23,9,5,
1675,PAC-1675,2024-07-23,0,2,Cuanto volver cultura durante hacer hizo.
1676,PAC-1676,2024-01-10,10,5,Varios dónde universidad problema barcelona cine estado.
1677,PAC-1677,2024-12-07,10,5,Militar pronto gobierno julio.
1678,PAC-1678,2024-04-23,0,2,
1679,PAC-1679,2024-08-26,5,4,
1680,PAC-1680,2024-12-15,10,4,Constitución política partido podía conocer televisión efecto ocasiones.
1681,PAC-1681,2024-05-19,10,5,Mí yo c peor posición.
1682,PAC-1682,2024-11-15,8,3,
1683,PAC-1683,2024-03-06,7,5,
1684,PAC-1684,2024-08-17,10,3,
1685,PAC-1685,2024-05-29,7,4,
1686,PAC-1686,2024-04-18,0,1,
1687,PAC-1687,2024-06-21,9,2,Sola tiempo político momento lugar derecha casi.
1688,PAC-1688,2024-11-08,8,4,
1689,PAC-1689,2024-11-16,7,4,
1690,PAC-1690,2024-03-11,8,4,Toma sector principio amigos.
1691,PAC-1691,2024-10-22,10,4,
1692,PAC-1692,2024-10-30,8,5,
1693,PAC-1693,2024-07-16,9,4,
1694,PAC-1694,2024-01-18,10,4,
1695,PAC-1695,2024-08-04,9,4,
1696,PAC-1696,2024-02-13,5,3,
1697,PAC-1697,2024-03-30,7,4,Suficiente ha durante personas muy internacional baja.
1698,PAC-1698,2024-10-13,7,4,Amigo grupos muestra meses queda especialmente.
1699,PAC-1699,2024-05-06,8,3,Países diario ella diez haya.
1700,PAC-1700,2024-05-24,8,3,
1701,PAC-1701,2024-06-20,7,3,
1702,PAC-1702,2024-04-22,2,4,Dios ya lugar sé servicio.
1703,PAC-1703,2024-04-04,6,3,
1704,PAC-1704,2024-01-08,8,4,Lo razones pero aquella partir.
1705,PAC-1705,2024-01-12,8,5,Ii marco las diez actividades.
1706,PAC-1706,2024-07-03,5,2,
1707,PAC-1707,2024-08-17,2,3,
1708,PAC-1708,2024-09-04,3,3,Precio tiempo calidad.
1709,PAC-1709,2024-12-04,9,3,Nuevas paso ideas salud.
1710,PAC-1710,2024-03-20,10,4,
1711,PAC-1711,2024-10-19,8,3,Victoria barcelona cómo quiero misma.
1712,PAC-1712,2024-04-19,2,4,Quienes van militar respecto.
1713,PAC-1713,2024-01-11,8,4,
1714,PAC-1714,2024-03-20,8,4,Sí juan estudios juego algunas.
1715,PAC-1715,2024-08-21,0,3,Miguel sí esos muchas.
1716,PAC-1716,2024-10-05,0,1,Momentos luego juez mujeres sala falta.
1717,PAC-1717,2024-01-26,9,5,Opinión demasiado ciudad sistema durante número cargo.
1718,PAC-1718,2024-05-19,8,3,Siguientes mira durante sangre ya explicó juez lejos.
1719,PAC-1719,2024-03-10,9,3,Norte países podrá todo.
1720,PAC-1720,2024-05-20,2,3,
1721,PAC-1721,2024-04-03,9,5,
1722,PAC-1722,2024-10-22,9,4,Ejemplo centros vino siquiera período.
1723,PAC-1723,2024-09-28,0,2,
1724,PAC-1724,2024-06-28,8,4,Muy material afirmó amigos claro teoría encuentran algún.
1725,PAC-1725,2024-11-03,9,4,
1726,PAC-1726,2024-09-03,8,4,
1727,PAC-1727,2024-06-06,8,4,
1728,PAC-1728,2024-01-29,7,2,
1729,PAC-1729,2024-01-21,7,4,
1730,PAC-1730,2024-01-10,8,3,
1731,PAC-1731,2024-03-08,4,3,Actual ocasión ninguna carta media ahora.
1732,PAC-1732,2024-08-27,5,3,
1733,PAC-1733,2024-12-19,8,4,
1734,PAC-1734,2024-05-08,9,3,
1735,PAC-1735,2024-06-15,8,4,Proyectos enero difícil marcha temas precisamente fernando.
1736,PAC-1736,2024-07-10,0,1,
1737,PAC-1737,2024-06-08,7,4,Proyecto dónde teatro valor política ambos fuerza nuestros.
1738,PAC-1738,2024-06-14,2,3,Puesto tendrá autoridades.
1739,PAC-1739,2024-12-12,4,4,
1740,PAC-1740,2024-04-23,6,3,
1741,PAC-1741,2024-03-01,5,2,Domingo mercado cuarto único.
1742,PAC-1742,2024-10-25,7,4,
1743,PAC-1743,2024-10-10,6,4,Antonio políticos veces cierta etc.
1744,PAC-1744,2024-04-23,9,5,
1745,PAC-1745,2024-08-31,3,3,
1746,PAC-1746,2024-08-27,9,5,Silencio problema muestra.
1747,PAC-1747,2024-12-19,10,5,
1748,PAC-1748,2024-10-30,2,4,Siete generales suelo europea pesar miembros.
1749,PAC-1749,2024-08-27,7,4,Siendo análisis ocasión rosa flores.
1750,PAC-1750,2024-08-06,8,4,
1751,PAC-1751,2024-05-05,8,4,
1752,PAC-1752,2024-10-02,6,3,
1753,PAC-1753,2024-09-24,7,4,
1754,PAC-1754,2024-06-13,8,4,
1755,PAC-1755,2024-11-27,4,3,Cual millones estas sistema octubre.
1756,PAC-1756,2024-11-05,8,5,
1757,PAC-1757,2024-09-12,10,4,
1758,PAC-1758,2024-06-19,10,5,Muerto los boca situación.
1759,PAC-1759,2024-02-02,8,4,
1760,PAC-1760,2024-02-18,2,4,Mayo casos queda del.
1761,PAC-1761,2024-02-29,10,4,Por igual cierto.
1762,PAC-1762,2024-06-16,4,2,
1763,PAC-1763,2024-08-05,7,4,Tema precios mejores calidad baja.
1764,PAC-1764,2024-05-23,10,4,
1765,PAC-1765,2024-12-27,1,2,
1766,PAC-1766,2024-05-26,0,3,
1767,PAC-1767,2024-07-11,9,4,
1768,PAC-1768,2024-02-28,7,4,
1769,PAC-1769,2024-07-01,4,3,
1770,PAC-1770,2024-11-14,8,4,Ocasiones calidad central atención muchas sociedad ojos datos.
1771,PAC-1771,2024-02-13,10,5,
1772,PAC-1772,2024-06-08,10,4,
1773,PAC-1773,2024-03-30,8,2,
1774,PAC-1774,2024-12-10,10,4,Algunas toma volver.
1775,PAC-1775,2024-10-26,6,3,
1776,PAC-1776,2024-04-01,6,4,
1777,PAC-1777,2024-06-24,2,2,
1778,PAC-1778,2024-11-13,3,3,
1779,PAC-1779,2024-05-02,5,4,Unidos jamás valor campo puerto.
1780,PAC-1780,2024-11-03,7,3,Vía pesetas fuerza españoles tenían podría sea.
1781,PAC-1781,2024-12-14,1,3,
1782,PAC-1782,2024-12-13,8,3,
1783,PAC-1783,2024-06-05,10,5,Puesto saber solo causa principio aspecto blanco.
1784,PAC-1784,2024-07-11,8,5,Obra forma mano pero control doctor producto.
1785,PAC-1785,2024-10-12,7,4,
1786,PAC-1786,2024-01-17,0,1,
1787,PAC-1787,2024-08-16,8,4,
1788,PAC-1788,2024-06-13,5,4,
1789,PAC-1789,2024-05-12,5,3,
1790,PAC-1790,2024-12-21,10,4,
1791,PAC-1791,2024-03-31,10,4,
1792,PAC-1792,2024-05-27,8,4,Sí libertad hizo materia haciendo dinero.
1793,PAC-1793,2024-05-26,3,2,
1794,PAC-1794,2024-08-05,7,4,
1795,PAC-1795,2024-03-07,10,5,Doctor prensa américa muerte industria.
1796,PAC-1796,2024-06-21,8,4,
1797,PAC-1797,2024-10-29,8,4,G junio pie cine exterior.
1798,PAC-1798,2024-10-23,8,5,
1799,PAC-1799,2024-12-15,8,4,
1800,PAC-1800,2024-11-11,7,4,
1801,PAC-1801,2024-07-24,7,3,
1802,PAC-1802,2024-06-23,10,4,
1803,PAC-1803,2024-07-16,8,4,Contenido campo norte claro derecha un.
1804,PAC-1804,2024-10-07,1,3,
1805,PAC-1805,2024-01-25,7,4,Central reunión problema.
1806,PAC-1806,2024-03-25,8,5,
1807,PAC-1807,2024-05-06,8,4,
1808,PAC-1808,2024-02-27,0,2,
1809,PAC-1809,2024-12-17,3,4,Otros fiscal marcha comunicación estaba negro.
1810,PAC-1810,2024-10-02,3,3,Consecuencia luis duda claro cerca favor siete.
1811,PAC-1811,2024-03-27,9,5,
1812,PAC-1812,2024-05-02,7,4,
1813,PAC-1813,2024-07-23,3,3,
1814,PAC-1814,2024-04-14,7,5,Dicho llega sería director cultura poner salir respecto.
1815,PAC-1815,2024-06-12,7,4,
1816,PAC-1816,2024-01-22,0,1,Comenzó fuerza marco propia objeto eso.
1817,PAC-1817,2024-05-27,8,4,
1818,PAC-1818,2024-12-13,0,3,
1819,PAC-1819,2024-10-09,10,4,
1820,PAC-1820,2024-11-21,9,4,
1821,PAC-1821,2024-05-17,7,4,Llegó mañana ellos iglesia grupo luego especialmente.
1822,PAC-1822,2024-12-28,8,4,Carta modelo pocos cuales.
1823,PAC-1823,2024-12-05,2,3,
1824,PAC-1824,2024-10-03,8,5,
1825,PAC-1825,2025-01-01,0,2,
1826,PAC-1826,2024-01-16,8,5,
1827,PAC-1827,2024-04-10,9,4,Pone hijos e precisamente propia título.
1828,PAC-1828,2024-02-16,8,3,
1829,PAC-1829,2024-07-15,8,3,
1830,PAC-1830,2024-09-30,6,3,
1831,PAC-1831,2024-07-22,10,3,
1832,PAC-1832,2024-02-16,10,4,Importantes propio nos pública libertad manuel local.
1833,PAC-1833,2024-09-26,8,5,
1834,PAC-1834,2024-04-09,8,3,
1835,PAC-1835,,8,4,
1836,PAC-1836,2024-08-08,4,3,
1837,PAC-1837,2024-07-19,9,5,Dar mitad si manos estamos larga pone.
1838,PAC-1838,2024-05-02,9,5,
1839,PAC-1839,2024-11-02,2,2,Había norte señora toda mirada fernando mejor.
1840,PAC-1840,2024-01-25,6,3,
1841,PAC-1841,2024-02-12,5,4,
1842,PAC-1842,2024-10-16,7,4,Pedro conocimiento clase vuelve propio.
1843,PAC-1843,2024-11-03,9,4,
1844,PAC-1844,2024-02-06,5,3,
1845,PAC-1845,2024-08-28,6,3,Siglo clase perdido equipo semana nunca mantener.
1846,PAC-1846,2024-06-22,10,5,
1847,PAC-1847,2024-05-18,5,4,Orden mal fin oficial cuyo mí.
1848,PAC-1848,2024-11-12,1,3,
1849,PAC-1849,2024-02-03,10,3,Madrid elecciones precio artículo corte prueba precisamente.
1850,PAC-1850,2024-06-04,9,4,Esos entre producción.
1851,PAC-1851,2024-12-18,9,4,
1852,PAC-1852,2024-04-04,4,4,
1853,PAC-1853,2024-11-18,7,3,
1854,PAC-1854,2024-05-14,9,4,
1855,PAC-1855,2024-05-24,9,3,
1856,PAC-1856,2024-10-07,10,4,
1857,PAC-1857,2024-10-24,6,3,Madrid idea realidad pregunta único.
1858,PAC-1858,2024-11-02,9,4,
1859,PAC-1859,2024-05-28,10,3,Buenos estructura amigo josé miguel control niños juego.
1860,PAC-1860,2024-10-15,8,4,Militar encuentran cara imposible acción pudo.
1861,PAC-1861,2024-09-16,0,1,
1862,PAC-1862,2024-05-21,7,3,Futuro especialmente revolución mes espera campaña.
1863,PAC-1863,2024-07-15,7,4,Vuelta trabajadores eso decisión.
1864,PAC-1864,2024-03-31,10,5,Solamente norte parecía dos don vuelve incluso artículo.
1865,PAC-1865,2024-08-24,8,3,
1866,PAC-1866,2024-04-13,9,3,
1867,PAC-1867,2024-12-03,10,5,
1868,PAC-1868,2024-09-18,8,4,Cine esa encontrar demasiado.
1869,PAC-1869,2024-03-08,3,3,Creo porque alguien cuatro sector.
1870,PAC-1870,2024-09-09,0,4,
1871,PAC-1871,2024-05-03,7,4,Pues mejores lópez obra están o d.
1872,PAC-1872,2024-04-18,6,4,
1873,PAC-1873,2024-02-02,10,4,Primera hacia atención desarrollo contenido.
1874,PAC-1874,2024-07-18,7,3,Cuyo casi interés cuerpo felipe.
1875,PAC-1875,2024-10-28,10,5,
1876,PAC-1876,2024-09-12,10,5,Derechos llamado llegar c paz uno.
1877,PAC-1877,2024-09-06,9,5,
1878,PAC-1878,2024-10-10,9,4,Lugar pueden sé trata o.
1879,PAC-1879,2024-01-11,5,4,
1880,PAC-1880,2024-01-07,5,3,Torno construcción amor valores general.
1881,PAC-1881,2024-07-02,5,4,
1882,PAC-1882,2024-10-19,1,2,
1883,PAC-1883,2024-12-08,8,5,
1884,PAC-1884,2024-06-22,10,5,
1885,PAC-1885,2024-06-29,9,3,Suerte línea servicios.
1886,PAC-1886,2024-10-03,2,3,
1887,PAC-1887,2024-01-08,6,4,
1888,PAC-1888,2024-06-08,2,3,Cabo encuentro cómo.
1889,PAC-1889,2024-09-07,8,5,
1890,PAC-1890,2024-06-16,8,2,
1891,PAC-1891,2024-12-26,10,4,Muestra socialista modo mejor.
1892,PAC-1892,2024-03-31,4,3,
1893,PAC-1893,2024-06-25,8,5,
1894,PAC-1894,,6,3,
1895,PAC-1895,2024-03-15,0,2,
1896,PAC-1896,,9,4,
1897,PAC-1897,2024-07-21,7,3,
1898,PAC-1898,2024-10-08,8,4,
1899,PAC-1899,2024-06-19,9,4,Cabo muerto pequeña crecimiento aquel bastante.
1900,PAC-1900,2024-05-21,6,4,Pues estas era.
1901,PAC-1901,2024-08-05,0,2,
1902,PAC-1902,2024-11-23,1,3,Suficiente sobre contra gracias.
1903,PAC-1903,2024-10-27,10,3,
1904,PAC-1904,2024-07-28,9,4,
1905,PAC-1905,2024-11-28,10,5,Éste comisión aire justicia acciones aire.
1906,PAC-1906,2024-06-02,9,5,
1907,PAC-1907,2024-04-14,9,4,
1908,PAC-1908,2024-12-31,8,5,
1909,PAC-1909,2024-12-24,8,4,Vivir tipos quien manuel.
1910,PAC-1910,2024-05-16,5,3,
1911,PAC-1911,2024-10-26,8,4,Cine voluntad muerto incluso josé hacer.
1912,PAC-1912,2024-06-29,10,3,
1913,PAC-1913,2024-11-16,9,3,
1914,PAC-1914,2024-12-20,8,3,
1915,PAC-1915,2024-10-31,10,5,
1916,PAC-1916,2024-07-02,7,4,
1917,PAC-1917,2024-04-14,1,3,
1918,PAC-1918,2024-11-07,9,5,Cultural volver un justicia suficiente.
1919,PAC-1919,2024-03-26,5,4,
1920,PAC-1920,2024-09-25,8,4,Volvió algunos toma ser se efectos española área.
1921,PAC-1921,2024-01-24,8,5,Sola marcha cabo libros.
1922,PAC-1922,2024-07-18,9,4,
1923,PAC-1923,2024-10-14,0,3,Bajo sean figura suficiente derecho dicho control principal.
1924,PAC-1924,2024-04-23,10,5,Posición saber d fernando lleva hace encima.
1925,PAC-1925,2024-07-28,10,3,
1926,PAC-1926,2024-12-11,9,5,Papel iglesia razón tema.
1927,PAC-1927,2024-09-25,10,4,Habían cultura horas santa aunque ministerio especialmente mediante.
1928,PAC-1928,2024-05-15,9,4,
1929,PAC-1929,2024-03-02,7,4,Ningún derecha días acción silencio control tuvo.
1930,PAC-1930,2024-08-05,8,3,Estudio josé términos horas mediante sé.
1931,PAC-1931,2024-06-05,8,4,Acerca proyecto cierto mira rafael memoria barcelona.
1932,PAC-1932,2024-01-22,1,2,
1933,PAC-1933,2024-02-21,2,3,Tipo nuestro junio nueva cargo carrera niño.
1934,PAC-1934,2024-08-17,1,3,
1935,PAC-1935,2024-08-02,9,5,
1936,PAC-1936,2024-11-03,0,3,
1937,PAC-1937,2024-02-09,8,5,
1938,PAC-1938,2024-04-03,9,2,
1939,PAC-1939,2024-08-24,6,4,Atrás este tener personal trabajar.
1940,PAC-1940,2024-09-13,10,4,
1941,PAC-1941,2024-06-12,10,5,
1942,PAC-1942,2024-03-31,8,3,
1943,PAC-1943,2024-12-21,10,4,
1944,PAC-1944,2024-08-26,4,4,
1945,PAC-1945,2024-02-20,7,4,
1946,PAC-1946,2024-10-06,6,4,Dicho se gonzález equipo precios victoria.
1947,PAC-1947,2024-01-17,4,3,
1948,PAC-1948,2024-06-30,8,3,Cuerpo tal y vuelta.
1949,PAC-1949,2024-03-04,7,3,
1950,PAC-1950,2024-07-03,8,4,
1951,PAC-1951,2024-11-04,7,4,Varias blanco si sean color una.
1952,PAC-1952,2024-09-22,8,5,
1953,PAC-1953,2024-12-26,8,4,
1954,PAC-1954,2024-02-18,9,5,Suelo buen unidad poner gran.
1955,PAC-1955,2024-05-04,2,2,
1956,PAC-1956,2024-06-11,8,2,
1957,PAC-1957,2024-01-15,10,4,Tampoco niño explicó partir vio.
1958,PAC-1958,2024-02-10,5,4,Esto pasar tiempos algunos vuelve dolor.
1959,PAC-1959,2024-04-11,5,3,
1960,PAC-1960,2024-01-29,6,4,Parece políticas muerto.
1961,PAC-1961,2024-06-21,8,4,
1962,PAC-1962,2024-05-05,9,5,
1963,PAC-1963,2024-02-09,8,3,
1964,PAC-1964,2024-05-21,10,5,
1965,PAC-1965,2024-10-11,8,5,
1966,PAC-1966,2024-07-13,6,5,
1967,PAC-1967,2024-06-27,5,4,
1968,PAC-1968,2024-04-10,6,4,
1969,PAC-1969,2024-06-03,7,4,Hacer médico veces.
1970,PAC-1970,2024-04-27,2,3,
1971,PAC-1971,2024-05-11,9,4,
1972,PAC-1972,2024-10-03,8,2,
1973,PAC-1973,2024-02-19,5,3,Estructura hijo orden sola habla varios luego.
1974,PAC-1974,2024-02-07,2,3,
1975,PAC-1975,2024-02-03,6,4,Nuevos aire cuarto aumento.
1976,PAC-1976,2024-08-12,9,4,Ver poco han.
1977,PAC-1977,2024-04-16,4,3,
1978,PAC-1978,2024-08-26,10,4,Pablo bajo como padre calle creación ellos.
1979,PAC-1979,2024-10-11,0,1,Iglesia como sean manos fin diversos acerca.
1980,PAC-1980,2024-06-28,8,4,
1981,PAC-1981,2024-02-14,9,4,Europea congreso he la.
1982,PAC-1982,2024-05-15,4,4,
1983,PAC-1983,2024-12-19,8,3,
1984,PAC-1984,2024-06-22,2,2,Llegó cargo ahí.
1985,PAC-1985,2024-05-30,9,5,
1986,PAC-1986,2024-02-01,8,4,Momento costa demasiado.
1987,PAC-1987,2024-07-30,8,4,Experiencia hay estudio la diez tipo.
1988,PAC-1988,2024-05-13,9,4,
1989,PAC-1989,2024-04-15,8,4,
1990,PAC-1990,2024-01-24,3,3,Título tanto puerta sistema.
1991,PAC-1991,2024-09-16,0,2,Práctica esos puso tiempos victoria congreso visita atención.
1992,PAC-1992,2024-09-20,10,4,
1993,PAC-1993,2024-07-08,9,4,
1994,PAC-1994,2024-06-01,10,5,Mañana explicó teatro realidad eso palabras cuba.
1995,PAC-1995,2024-05-22,8,5,
1996,PAC-1996,2024-11-21,9,5,Servicios cuatro mayor dios profesional.
1997,PAC-1997,2024-01-26,5,2,Felipe formas busca violencia hechos corazón edad así.
1998,PAC-1998,2024-09-27,8,4,Palabra ii central cambio ayer santa tras.
1999,PAC-1999,2024-08-27,8,4,Estaba actual me grupo situación.
2000,PAC-2000,2024-07-04,8,4,
2001,PAC-2001,2024-04-19,4,4,Partidos lenguaje sólo mujeres viaje.
2002,PAC-2002,2024-08-05,9,4,Arriba dar boca debido precio empresas conocimiento.
2003,PAC-2003,2024-08-29,10,3,Hacía electoral estuvo ciencia cinco.
2004,PAC-2004,2024-12-21,8,4,
2005,PAC-2005,2024-03-22,10,4,Mayo tipos nuevos o quien puntos.
2006,PAC-2006,,10,4,
2007,PAC-2007,2024-09-02,7,4,
2008,PAC-2008,2024-09-23,10,4,
2009,PAC-2009,2024-03-13,10,5,J según llamado salida carrera edad ésta.
2010,PAC-2010,2024-09-02,7,4,Artículo televisión miembros propios materia buena hasta.
2011,PAC-2011,2024-08-21,9,4,
2012,PAC-2012,2024-05-14,6,4,
2013,PAC-2013,2024-04-27,7,3,
2014,PAC-2014,2024-12-20,9,4,Noche médico hermano policía derecho hospital instituto siendo.
2015,PAC-2015,2024-03-02,3,3,
2016,PAC-2016,2024-12-06,8,4,
2017,PAC-2017,2024-05-19,6,4,Tuvo secretario aire resto.
2018,PAC-2018,2024-03-26,10,4,
2019,PAC-2019,2024-09-12,10,5,
2020,PAC-2020,2024-09-08,9,4,
2021,PAC-2021,2024-05-10,10,3,
2022,PAC-2022,2024-01-29,8,5,Rosa diferencia energía cuatro entonces.
2023,PAC-2023,2024-01-20,10,4,Pesetas empresa tal fiscal mantener santiago.
2024,PAC-2024,2024-11-05,9,4,
2025,PAC-2025,2024-12-08,7,4,
2026,PAC-2026,2024-01-28,9,4,Pone español cambios pocos otros.
2027,PAC-2027,2024-06-24,9,4,
2028,PAC-2028,2024-10-31,8,3,Persona sí metros.
2029,PAC-2029,2024-07-05,10,4,También atención nuestras resultados hecho universidad.
2030,PAC-2030,2024-10-04,4,4,
2031,PAC-2031,2024-01-13,10,5,
2032,PAC-2032,2024-03-09,8,4,Está mar estaba acciones.
2033,PAC-2033,2024-02-18,2,3,
2034,PAC-2034,2024-09-13,7,3,
2035,PAC-2035,2024-05-19,9,4,
2036,PAC-2036,2024-12-07,10,5,
2037,PAC-2037,2024-11-04,8,5,Se mundial estudios desde profesional nadie.
2038,PAC-2038,2024-09-14,2,3,
2039,PAC-2039,2024-10-20,10,5,
2040,PAC-2040,2024-11-12,10,5,G p año proyectos además sobre última.
2041,PAC-2041,2024-09-24,8,3,
2042,PAC-2042,2024-08-11,8,4,Comisión tener figura contrario estoy ese veces.
2043,PAC-2043,2024-07-21,9,4,Distintos interés enero carácter particular productos acciones democracia.
2044,PAC-2044,2024-06-23,10,4,
2045,PAC-2045,2024-10-26,10,4,Conocer importantes buenos poco luego otros.
2046,PAC-2046,2024-01-18,3,3,
2047,PAC-2047,2024-06-03,10,4,
2048,PAC-2048,2024-08-17,6,5,Paz régimen oficial metros prensa.
2049,PAC-2049,2024-03-09,5,4,
2050,PAC-2050,2024-12-07,9,4,Meses asociación que central.
2051,PAC-2051,2024-03-20,10,4,
2052,PAC-2052,2024-06-10,9,5,
2053,PAC-2053,2024-09-15,7,3,
2054,PAC-2054,2024-07-14,9,3,
2055,PAC-2055,2024-05-13,2,3,Socialista aspecto esfuerzo plan acuerdo objeto formación.
2056,PAC-2056,2024-11-14,6,4,
2057,PAC-2057,2024-02-01,0,2,Así capacidad fuera tratamiento.
2058,PAC-2058,2024-10-22,7,3,
2059,PAC-2059,2024-06-06,6,4,Mantener adelante administración.
2060,PAC-2060,2024-10-19,6,4,
2061,PAC-2061,2024-11-05,6,3,
2062,PAC-2062,2024-09-15,9,5,
2063,PAC-2063,2024-08-04,10,4,Aire ciencia mil carrera forma carne alguna.
2064,PAC-2064,2024-11-29,0,2,Según pp objetivo.
2065,PAC-2065,2024-05-14,8,5,
2066,PAC-2066,2024-07-05,4,3,
2067,PAC-2067,2024-07-31,1,4,
2068,PAC-2068,2024-08-12,5,4,
2069,PAC-2069,2024-05-21,2,3,
2070,PAC-2070,2024-05-19,9,4,Efecto diciembre electoral hoy cada soy.
2071,PAC-2071,2024-02-09,4,4,
2072,PAC-2072,2024-09-24,10,5,Deseo cuatro humano estilo acto.
2073,PAC-2073,2024-11-02,7,4,Mayores actual cargo propuesta.
2074,PAC-2074,2024-11-28,10,4,
2075,PAC-2075,2024-05-28,2,2,
2076,PAC-2076,2024-11-09,9,3,Segunda apenas importantes primera resto campo tales.
2077,PAC-2077,2024-03-05,6,3,
2078,PAC-2078,2024-10-10,0,3,
2079,PAC-2079,2024-03-15,0,2,
2080,PAC-2080,2024-10-19,6,2,
2081,PAC-2081,2024-08-20,3,3,
2082,PAC-2082,2024-11-25,4,3,
2083,PAC-2083,2024-05-28,5,4,
2084,PAC-2084,2024-01-28,8,4,
2085,PAC-2085,2024-09-16,8,4,Largo esa práctica claro.
2086,PAC-2086,2024-06-12,7,4,
2087,PAC-2087,2024-11-08,2,4,Última sociales tierra producción tomar época madre mediante.
2088,PAC-2088,2024-01-19,2,3,
2089,PAC-2089,2024-03-17,6,3,
2090,PAC-2090,2024-11-16,9,4,Informe r pone número una.
2091,PAC-2091,2024-08-16,9,4,
2092,PAC-2092,2024-11-23,8,4,
2093,PAC-2093,2024-03-21,6,3,
2094,PAC-2094,2024-06-06,10,5,Les cual futuro importantes director calle.
2095,PAC-2095,2024-12-16,10,4,Ocasión él semana solución consejo ambos sol.
2096,PAC-2096,2024-10-13,7,3,
2097,PAC-2097,2024-07-15,10,5,Lenguaje nuevo humano vio.
2098,PAC-2098,2024-06-01,6,4,
2099,PAC-2099,2024-07-05,10,3,
2100,PAC-2100,2024-12-01,10,5,
2101,PAC-2101,2024-07-16,7,3,
2102,PAC-2102,2024-07-03,8,5,
2103,PAC-2103,2024-10-28,0,4,
2104,PAC-2104,2024-09-12,8,3,
2105,PAC-2105,2024-12-06,10,5,Otra interior actividad trata.
2106,PAC-2106,2024-11-16,7,4,
2107,PAC-2107,2024-10-18,9,3,
2108,PAC-2108,2024-12-29,8,4,
2109,PAC-2109,2024-03-13,2,2,
2110,PAC-2110,2024-10-12,8,3,
2111,PAC-2111,2024-09-07,8,4,
2112,PAC-2112,2024-02-20,8,4,
2113,PAC-2113,2024-05-10,5,4,Ella hemos efecto.
2114,PAC-2114,2024-11-26,3,2,Igual efectos ocasiones muchas distintos señora.
2115,PAC-2115,2024-05-28,9,4,
2116,PAC-2116,2024-04-11,8,5,
